# m1_source	m2_source	ecc
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
34.392	28.590	0.127
